,,Weights
"4,40",CII,0.00013
"4,40",BDJ,0.00013
"4,40",CHN,0.00013
"4,40",BGY,0.00013
"4,40",IAF,0.00013
"4,40",AWP,0.00013
"4,40",BOE,0.00013
"4,40",DPG,0.00013
"4,40",NFJ,0.00013
"4,40",AGD,0.00013
"4,40",AEF,0.00013
"4,40",ADX,0.00013
"4,40",AOD,0.00013
"4,40",BGR,0.00013
"4,40",CPZ,0.00013
"4,40",GLQ,0.00013
"4,40",BCX,0.00013
"4,40",JEQ,0.00013
"4,40",IGR,0.00013
"4,40",ASA,0.00013
"4,40",PEO,0.00013
"4,40",BIF,0.00013
"4,40",CEM,0.00013
"4,40",MIE,0.00013
"4,40",CET,0.00013
"4,40",DSE,0.00013
"4,40",CTR,0.00013
"4,40",GRF,0.00013
"4,40",EMO,0.00013
"4,40",SRV,0.00013
"4,40",SZC,0.00013
"4,40",CEN,0.995
"4,39",BMEZ,0.00011
"4,39",EOI,0.00011
"4,39",EXD,0.00011
"4,39",RQI,0.00011
"4,39",RNP,0.00011
"4,39",BSTZ,0.00011
"4,39",AIO,0.00011
"4,39",CII,0.00011
"4,39",BDJ,0.00011
"4,39",CHN,0.00011
"4,39",BGY,0.00011
"4,39",IAF,0.00011
"4,39",AWP,0.00011
"4,39",BOE,0.00011
"4,39",DPG,0.00011
"4,39",NFJ,0.00011
"4,39",AGD,0.00011
"4,39",AEF,0.00011
"4,39",ADX,0.00011
"4,39",AOD,0.00011
"4,39",BGR,0.00011
"4,39",CPZ,0.00011
"4,39",GLQ,0.00011
"4,39",BCX,0.00011
"4,39",JEQ,0.00011
"4,39",IGR,0.00011
"4,39",ASA,0.00011
"4,39",PEO,0.00011
"4,39",BIF,0.00011
"4,39",CEM,0.00011
"4,39",MIE,0.00011
"4,39",CET,0.00011
"4,39",DSE,0.00011
"4,39",CTR,0.00011
"4,39",GRF,0.00011
"4,39",EMO,0.00011
"4,39",SRV,0.00011
"4,39",SZC,0.00011
"4,39",CEN,0.99564
"4,38",EOI,0.1501
"4,38",EXD,0.0
"4,38",RQI,0.0
"4,38",RNP,0.0
"4,38",BSTZ,0.0
"4,38",AIO,0.0
"4,38",CII,0.03
"4,38",BDJ,0.02
"4,38",CHN,0.0
"4,38",BGY,0.0
"4,38",IAF,0.0
"4,38",AWP,0.0
"4,38",BOE,0.0
"4,38",DPG,0.0
"4,38",NFJ,0.06
"4,38",AGD,0.0
"4,38",AEF,0.0
"4,38",ADX,0.02
"4,38",AOD,0.0
"4,38",BGR,0.0
"4,38",CPZ,0.0
"4,38",GLQ,0.0
"4,38",BCX,0.0
"4,38",JEQ,0.0
"4,38",IGR,0.0
"4,38",ASA,0.0
"4,38",PEO,0.0
"4,38",BIF,0.0
"4,38",CEM,0.0
"4,38",MIE,0.0
"4,38",CET,0.0
"4,38",DSE,0.0
"4,38",CTR,0.0
"4,38",GRF,0.0
"4,38",EMO,0.0
"4,38",SRV,0.0
"4,38",SZC,0.0
"4,38",CEN,0.7199
"4,37",EXD,8e-05
"4,37",RQI,8e-05
"4,37",RNP,8e-05
"4,37",BSTZ,8e-05
"4,37",AIO,8e-05
"4,37",CII,8e-05
"4,37",BDJ,8e-05
"4,37",CHN,8e-05
"4,37",BGY,8e-05
"4,37",IAF,8e-05
"4,37",AWP,8e-05
"4,37",BOE,8e-05
"4,37",DPG,8e-05
"4,37",NFJ,8e-05
"4,37",AGD,8e-05
"4,37",AEF,8e-05
"4,37",ADX,8e-05
"4,37",AOD,8e-05
"4,37",BGR,8e-05
"4,37",CPZ,8e-05
"4,37",GLQ,8e-05
"4,37",BCX,8e-05
"4,37",JEQ,8e-05
"4,37",IGR,8e-05
"4,37",ASA,8e-05
"4,37",PEO,8e-05
"4,37",BIF,8e-05
"4,37",CEM,8e-05
"4,37",MIE,8e-05
"4,37",CET,8e-05
"4,37",DSE,8e-05
"4,37",CTR,8e-05
"4,37",GRF,8e-05
"4,37",EMO,8e-05
"4,37",SRV,8e-05
"4,37",SZC,8e-05
"4,37",CEN,0.99703
"4,36",RQI,6e-05
"4,36",RNP,6e-05
"4,36",BSTZ,6e-05
"4,36",AIO,6e-05
"4,36",CII,6e-05
"4,36",BDJ,6e-05
"4,36",CHN,6e-05
"4,36",BGY,6e-05
"4,36",IAF,6e-05
"4,36",AWP,6e-05
"4,36",BOE,6e-05
"4,36",DPG,6e-05
"4,36",NFJ,6e-05
"4,36",AGD,6e-05
"4,36",AEF,6e-05
"4,36",ADX,6e-05
"4,36",AOD,6e-05
"4,36",BGR,6e-05
"4,36",CPZ,6e-05
"4,36",GLQ,6e-05
"4,36",BCX,6e-05
"4,36",JEQ,6e-05
"4,36",IGR,6e-05
"4,36",ASA,6e-05
"4,36",PEO,6e-05
"4,36",BIF,6e-05
"4,36",CEM,6e-05
"4,36",MIE,6e-05
"4,36",CET,6e-05
"4,36",DSE,6e-05
"4,36",CTR,6e-05
"4,36",GRF,6e-05
"4,36",EMO,6e-05
"4,36",SRV,6e-05
"4,36",SZC,6e-05
"4,36",CEN,0.99778
"4,35",RNP,4e-05
"4,35",BSTZ,4e-05
"4,35",AIO,4e-05
"4,35",CII,4e-05
"4,35",BDJ,4e-05
"4,35",CHN,4e-05
"4,35",BGY,4e-05
"4,35",IAF,4e-05
"4,35",AWP,4e-05
"4,35",BOE,4e-05
"4,35",DPG,4e-05
"4,35",NFJ,4e-05
"4,35",AGD,4e-05
"4,35",AEF,4e-05
"4,35",ADX,4e-05
"4,35",AOD,4e-05
"4,35",BGR,4e-05
"4,35",CPZ,4e-05
"4,35",GLQ,4e-05
"4,35",BCX,4e-05
"4,35",JEQ,4e-05
"4,35",IGR,4e-05
"4,35",ASA,4e-05
"4,35",PEO,4e-05
"4,35",BIF,4e-05
"4,35",CEM,4e-05
"4,35",MIE,4e-05
"4,35",CET,4e-05
"4,35",DSE,4e-05
"4,35",CTR,4e-05
"4,35",GRF,4e-05
"4,35",EMO,4e-05
"4,35",SRV,4e-05
"4,35",SZC,4e-05
"4,35",CEN,0.99857
"4,34",BSTZ,2e-05
"4,34",AIO,2e-05
"4,34",CII,2e-05
"4,34",BDJ,2e-05
"4,34",CHN,2e-05
"4,34",BGY,2e-05
"4,34",IAF,2e-05
"4,34",AWP,2e-05
"4,34",BOE,2e-05
"4,34",DPG,2e-05
"4,34",NFJ,2e-05
"4,34",AGD,2e-05
"4,34",AEF,2e-05
"4,34",ADX,2e-05
"4,34",AOD,2e-05
"4,34",BGR,2e-05
"4,34",CPZ,2e-05
"4,34",GLQ,2e-05
"4,34",BCX,2e-05
"4,34",JEQ,2e-05
"4,34",IGR,2e-05
"4,34",ASA,2e-05
"4,34",PEO,2e-05
"4,34",BIF,2e-05
"4,34",CEM,2e-05
"4,34",MIE,2e-05
"4,34",CET,2e-05
"4,34",DSE,2e-05
"4,34",CTR,2e-05
"4,34",GRF,2e-05
"4,34",EMO,2e-05
"4,34",SRV,2e-05
"4,34",SZC,2e-05
"4,34",CEN,0.99941
"4,33",AIO,0.0003
"4,33",CII,0.0003
"4,33",BDJ,0.0003
"4,33",CHN,0.0003
"4,33",BGY,0.0003
"4,33",IAF,0.0003
"4,33",AWP,0.0003
"4,33",BOE,0.0003
"4,33",DPG,0.0003
"4,33",NFJ,0.0003
"4,33",AGD,0.0003
"4,33",AEF,0.0003
"4,33",ADX,0.0003
"4,33",AOD,0.0003
"4,33",BGR,0.0003
"4,33",CPZ,0.0003
"4,33",GLQ,0.0003
"4,33",BCX,0.0003
"4,33",JEQ,0.0003
"4,33",IGR,0.0003
"4,33",ASA,0.0003
"4,33",PEO,0.0003
"4,33",BIF,0.0003
"4,33",CEM,0.0003
"4,33",MIE,0.0003
"4,33",CET,0.0003
"4,33",DSE,0.0003
"4,33",CTR,0.0003
"4,33",GRF,0.0003
"4,33",EMO,0.0003
"4,33",SRV,0.0003
"4,33",SZC,0.0003
"4,33",CEN,0.9903
"4,32",CII,0.01028
"4,32",BDJ,0.04958
"4,32",CHN,0.0
"4,32",BGY,0.0
"4,32",IAF,0.0
"4,32",AWP,0.0
"4,32",BOE,0.0
"4,32",DPG,0.0
"4,32",NFJ,0.01958
"4,32",AGD,0.0
"4,32",AEF,0.0
"4,32",ADX,0.0
"4,32",AOD,0.0
"4,32",BGR,0.0
"4,32",CPZ,0.0
"4,32",GLQ,0.0
"4,32",BCX,0.0
"4,32",JEQ,0.0
"4,32",IGR,0.0
"4,32",ASA,0.0
"4,32",PEO,0.0
"4,32",BIF,0.0
"4,32",CEM,0.0
"4,32",MIE,0.0
"4,32",CET,0.0
"4,32",DSE,0.0
"4,32",CTR,0.0
"4,32",GRF,0.0
"4,32",EMO,0.0
"4,32",SRV,0.0
"4,32",SZC,0.0
"4,32",CEN,0.92055
"4,31",BDJ,0.05026
"4,31",CHN,0.0
"4,31",BGY,0.0
"4,31",IAF,0.0
"4,31",AWP,0.0
"4,31",BOE,0.0
"4,31",DPG,0.0
"4,31",NFJ,0.06
"4,31",AGD,0.0
"4,31",AEF,0.0
"4,31",ADX,0.0
"4,31",AOD,0.0
"4,31",BGR,0.0
"4,31",CPZ,0.0
"4,31",GLQ,0.0
"4,31",BCX,0.0
"4,31",JEQ,0.0
"4,31",IGR,0.0
"4,31",ASA,0.0
"4,31",PEO,0.0
"4,31",BIF,0.0
"4,31",CEM,0.0
"4,31",MIE,0.0
"4,31",CET,0.0
"4,31",DSE,0.0
"4,31",CTR,0.0
"4,31",GRF,0.0
"4,31",EMO,0.0
"4,31",SRV,0.0
"4,31",SZC,0.0
"4,31",CEN,0.88974
"4,30",CHN,0.00023
"4,30",BGY,0.00023
"4,30",IAF,0.00023
"4,30",AWP,0.00023
"4,30",BOE,0.00023
"4,30",DPG,0.00023
"4,30",NFJ,0.00023
"4,30",AGD,0.00023
"4,30",AEF,0.00023
"4,30",ADX,0.00023
"4,30",AOD,0.00023
"4,30",BGR,0.00023
"4,30",CPZ,0.00023
"4,30",GLQ,0.00023
"4,30",BCX,0.00023
"4,30",JEQ,0.00023
"4,30",IGR,0.00023
"4,30",ASA,0.00023
"4,30",PEO,0.00023
"4,30",BIF,0.00023
"4,30",CEM,0.00023
"4,30",MIE,0.00023
"4,30",CET,0.00023
"4,30",DSE,0.00023
"4,30",CTR,0.00023
"4,30",GRF,0.00023
"4,30",EMO,0.00023
"4,30",SRV,0.00023
"4,30",SZC,0.00023
"4,30",CEN,0.99333
"4,29",BGY,0.0002
"4,29",IAF,0.0002
"4,29",AWP,0.0002
"4,29",BOE,0.0002
"4,29",DPG,0.0002
"4,29",NFJ,0.0002
"4,29",AGD,0.0002
"4,29",AEF,0.0002
"4,29",ADX,0.0002
"4,29",AOD,0.0002
"4,29",BGR,0.0002
"4,29",CPZ,0.0002
"4,29",GLQ,0.0002
"4,29",BCX,0.0002
"4,29",JEQ,0.0002
"4,29",IGR,0.0002
"4,29",ASA,0.0002
"4,29",PEO,0.0002
"4,29",BIF,0.0002
"4,29",CEM,0.0002
"4,29",MIE,0.0002
"4,29",CET,0.0002
"4,29",DSE,0.0002
"4,29",CTR,0.0002
"4,29",GRF,0.0002
"4,29",EMO,0.0002
"4,29",SRV,0.0002
"4,29",SZC,0.0002
"4,29",CEN,0.99448
"4,28",IAF,0.00016
"4,28",AWP,0.00016
"4,28",BOE,0.00016
"4,28",DPG,0.00016
"4,28",NFJ,0.00016
"4,28",AGD,0.00016
"4,28",AEF,0.00016
"4,28",ADX,0.00016
"4,28",AOD,0.00016
"4,28",BGR,0.00016
"4,28",CPZ,0.00016
"4,28",GLQ,0.00016
"4,28",BCX,0.00016
"4,28",JEQ,0.00016
"4,28",IGR,0.00016
"4,28",ASA,0.00016
"4,28",PEO,0.00016
"4,28",BIF,0.00016
"4,28",CEM,0.00016
"4,28",MIE,0.00016
"4,28",CET,0.00016
"4,28",DSE,0.00016
"4,28",CTR,0.00016
"4,28",GRF,0.00016
"4,28",EMO,0.00016
"4,28",SRV,0.00016
"4,28",SZC,0.00016
"4,28",CEN,0.99571
"4,27",AWP,0.00011
"4,27",BOE,0.00011
"4,27",DPG,0.00011
"4,27",NFJ,0.00011
"4,27",AGD,0.00011
"4,27",AEF,0.00011
"4,27",ADX,0.00011
"4,27",AOD,0.00011
"4,27",BGR,0.00011
"4,27",CPZ,0.00011
"4,27",GLQ,0.00011
"4,27",BCX,0.00011
"4,27",JEQ,0.00011
"4,27",IGR,0.00011
"4,27",ASA,0.00011
"4,27",PEO,0.00011
"4,27",BIF,0.00011
"4,27",CEM,0.00011
"4,27",MIE,0.00011
"4,27",CET,0.00011
"4,27",DSE,0.00011
"4,27",CTR,0.00011
"4,27",GRF,0.00011
"4,27",EMO,0.00011
"4,27",SRV,0.00011
"4,27",SZC,0.00011
"4,27",CEN,0.99704
"4,26",BOE,6e-05
"4,26",DPG,6e-05
"4,26",NFJ,6e-05
"4,26",AGD,6e-05
"4,26",AEF,6e-05
"4,26",ADX,6e-05
"4,26",AOD,6e-05
"4,26",BGR,6e-05
"4,26",CPZ,6e-05
"4,26",GLQ,6e-05
"4,26",BCX,6e-05
"4,26",JEQ,6e-05
"4,26",IGR,6e-05
"4,26",ASA,6e-05
"4,26",PEO,6e-05
"4,26",BIF,6e-05
"4,26",CEM,6e-05
"4,26",MIE,6e-05
"4,26",CET,6e-05
"4,26",DSE,6e-05
"4,26",CTR,6e-05
"4,26",GRF,6e-05
"4,26",EMO,6e-05
"4,26",SRV,6e-05
"4,26",SZC,6e-05
"4,26",CEN,0.99846
"4,25",DPG,0.00542
"4,25",NFJ,0.02542
"4,25",AGD,0.00042
"4,25",AEF,0.00042
"4,25",ADX,0.00042
"4,25",AOD,0.00042
"4,25",BGR,0.00042
"4,25",CPZ,0.00042
"4,25",GLQ,0.00042
"4,25",BCX,0.00042
"4,25",JEQ,0.00042
"4,25",IGR,0.00042
"4,25",ASA,0.00042
"4,25",PEO,0.00042
"4,25",BIF,0.00042
"4,25",CEM,0.00042
"4,25",MIE,0.00042
"4,25",CET,0.00042
"4,25",DSE,0.00042
"4,25",CTR,0.00042
"4,25",GRF,0.00042
"4,25",EMO,0.00042
"4,25",SRV,0.00042
"4,25",SZC,0.00042
"4,25",CEN,0.96
"4,24",NFJ,0.18036
"4,24",AGD,0.0
"4,24",AEF,0.0
"4,24",ADX,0.14
"4,24",AOD,0.0
"4,24",BGR,0.0
"4,24",CPZ,0.0
"4,24",GLQ,0.0
"4,24",BCX,0.0
"4,24",JEQ,0.0
"4,24",IGR,0.0
"4,24",ASA,0.0
"4,24",PEO,0.0
"4,24",BIF,0.0
"4,24",CEM,0.0
"4,24",MIE,0.0
"4,24",CET,0.0
"4,24",DSE,0.0
"4,24",CTR,0.0
"4,24",GRF,0.0
"4,24",EMO,0.0
"4,24",SRV,0.0
"4,24",SZC,0.0
"4,24",CEN,0.67964
"4,23",AGD,0.0003
"4,23",AEF,0.0003
"4,23",ADX,0.0003
"4,23",AOD,0.0003
"4,23",BGR,0.0003
"4,23",CPZ,0.0003
"4,23",GLQ,0.0003
"4,23",BCX,0.0003
"4,23",JEQ,0.0003
"4,23",IGR,0.0003
"4,23",ASA,0.0003
"4,23",PEO,0.0003
"4,23",BIF,0.0003
"4,23",CEM,0.0003
"4,23",MIE,0.0003
"4,23",CET,0.0003
"4,23",DSE,0.0003
"4,23",CTR,0.0003
"4,23",GRF,0.0003
"4,23",EMO,0.0003
"4,23",SRV,0.0003
"4,23",SZC,0.0003
"4,23",CEN,0.99348
"4,22",AEF,0.00022
"4,22",ADX,0.00022
"4,22",AOD,0.00022
"4,22",BGR,0.00022
"4,22",CPZ,0.00022
"4,22",GLQ,0.00022
"4,22",BCX,0.00022
"4,22",JEQ,0.00022
"4,22",IGR,0.00022
"4,22",ASA,0.00022
"4,22",PEO,0.00022
"4,22",BIF,0.00022
"4,22",CEM,0.00022
"4,22",MIE,0.00022
"4,22",CET,0.00022
"4,22",DSE,0.00022
"4,22",CTR,0.00022
"4,22",GRF,0.00022
"4,22",EMO,0.00022
"4,22",SRV,0.00022
"4,22",SZC,0.00022
"4,22",CEN,0.99545
"4,21",ADX,0.50745
"4,21",AOD,0.00745
"4,21",BGR,0.00245
"4,21",CPZ,0.02912
"4,21",GLQ,0.00412
"4,21",BCX,0.00012
"4,21",JEQ,0.00012
"4,21",IGR,0.00012
"4,21",ASA,0.00012
"4,21",PEO,0.04012
"4,21",BIF,0.02012
"4,21",CEM,0.00012
"4,21",MIE,0.00012
"4,21",CET,0.19012
"4,21",DSE,0.00012
"4,21",CTR,0.00012
"4,21",GRF,0.05012
"4,21",EMO,0.00012
"4,21",SRV,0.00012
"4,21",SZC,0.01012
"4,21",CEN,0.13762
"4,20",AOD,0.00053
"4,20",BGR,0.00053
"4,20",CPZ,0.06053
"4,20",GLQ,0.00053
"4,20",BCX,0.00053
"4,20",JEQ,0.00053
"4,20",IGR,0.00053
"4,20",ASA,0.00053
"4,20",PEO,0.00053
"4,20",BIF,0.00053
"4,20",CEM,0.00053
"4,20",MIE,0.00053
"4,20",CET,0.00053
"4,20",DSE,0.00053
"4,20",CTR,0.00053
"4,20",GRF,0.00053
"4,20",EMO,0.00053
"4,20",SRV,0.00053
"4,20",SZC,0.00053
"4,20",CEN,0.93
"4,19",BGR,0.00041
"4,19",CPZ,0.06868
"4,19",GLQ,0.0
"4,19",BCX,0.0
"4,19",JEQ,0.0
"4,19",IGR,0.0
"4,19",ASA,0.0
"4,19",PEO,0.0
"4,19",BIF,0.0
"4,19",CEM,0.0
"4,19",MIE,0.0
"4,19",CET,0.0
"4,19",DSE,0.0
"4,19",CTR,0.0
"4,19",GRF,0.0
"4,19",EMO,0.0
"4,19",SRV,0.0
"4,19",SZC,0.0
"4,19",CEN,0.93091
"4,18",CPZ,0.06026
"4,18",GLQ,0.0
"4,18",BCX,0.0
"4,18",JEQ,0.0
"4,18",IGR,0.0
"4,18",ASA,0.0
"4,18",PEO,0.04
"4,18",BIF,0.0
"4,18",CEM,0.0
"4,18",MIE,0.0
"4,18",CET,0.04
"4,18",DSE,0.0
"4,18",CTR,0.0
"4,18",GRF,0.0
"4,18",EMO,0.0
"4,18",SRV,0.0
"4,18",SZC,0.0
"4,18",CEN,0.85974
"4,17",GLQ,7e-05
"4,17",BCX,7e-05
"4,17",JEQ,7e-05
"4,17",IGR,7e-05
"4,17",ASA,7e-05
"4,17",PEO,7e-05
"4,17",BIF,7e-05
"4,17",CEM,7e-05
"4,17",MIE,7e-05
"4,17",CET,7e-05
"4,17",DSE,7e-05
"4,17",CTR,7e-05
"4,17",GRF,7e-05
"4,17",EMO,7e-05
"4,17",SRV,7e-05
"4,17",SZC,7e-05
"4,17",CEN,0.99882
"4,16",BCX,0.0005
"4,16",JEQ,0.0005
"4,16",IGR,0.0005
"4,16",ASA,0.0005
"4,16",PEO,0.0005
"4,16",BIF,0.0005
"4,16",CEM,0.0005
"4,16",MIE,0.0005
"4,16",CET,0.0005
"4,16",DSE,0.0005
"4,16",CTR,0.0005
"4,16",GRF,0.0005
"4,16",EMO,0.0005
"4,16",SRV,0.0005
"4,16",SZC,0.0005
"4,16",CEN,0.9925
"4,15",JEQ,0.00024
"4,15",IGR,0.00024
"4,15",ASA,0.00024
"4,15",PEO,0.00024
"4,15",BIF,0.00024
"4,15",CEM,0.00024
"4,15",MIE,0.00024
"4,15",CET,0.00024
"4,15",DSE,0.00024
"4,15",CTR,0.00024
"4,15",GRF,0.00024
"4,15",EMO,0.00024
"4,15",SRV,0.00024
"4,15",SZC,0.00024
"4,15",CEN,0.99667
"4,14",IGR,0.00027
"4,14",ASA,0.00027
"4,14",PEO,0.06027
"4,14",BIF,0.00027
"4,14",CEM,0.00027
"4,14",MIE,0.00027
"4,14",CET,0.04027
"4,14",DSE,0.00027
"4,14",CTR,0.00027
"4,14",GRF,0.01138
"4,14",EMO,0.00138
"4,14",SRV,0.00047
"4,14",SZC,0.04297
"4,14",CEN,0.84143
"4,13",ASA,0.00395
"4,13",PEO,0.06395
"4,13",BIF,0.03395
"4,13",CEM,0.00061
"4,13",MIE,0.00061
"4,13",CET,0.06061
"4,13",DSE,0.00061
"4,13",CTR,0.00061
"4,13",GRF,0.01186
"4,13",EMO,0.00186
"4,13",SRV,0.00086
"4,13",SZC,0.04359
"4,13",CEN,0.77692
"4,12",PEO,0.04225
"4,12",BIF,0.05127
"4,12",CEM,0.00127
"4,12",MIE,0.00794
"4,12",CET,0.20294
"4,12",DSE,0.00094
"4,12",CTR,0.0
"4,12",GRF,0.04498
"4,12",EMO,0.00498
"4,12",SRV,0.00054
"4,12",SZC,0.03054
"4,12",CEN,0.61236
"4,11",BIF,0.00045
"4,11",CEM,0.00045
"4,11",MIE,0.00045
"4,11",CET,0.00045
"4,11",DSE,0.00045
"4,11",CTR,0.00045
"4,11",GRF,0.01212
"4,11",EMO,0.00069
"4,11",SRV,0.00069
"4,11",SZC,0.02291
"4,11",CEN,0.96091
"4,10",CEM,0.0005
"4,10",MIE,0.0005
"4,10",CET,0.0005
"4,10",DSE,0.0005
"4,10",CTR,0.0005
"4,10",GRF,0.0125
"4,10",EMO,0.00083
"4,10",SRV,0.00083
"4,10",SZC,0.02333
"4,10",CEN,0.96
"4,9",MIE,0.00488
"4,9",CET,0.12488
"4,9",DSE,0.00488
"4,9",CTR,0.00155
"4,9",GRF,0.07155
"4,9",EMO,0.00355
"4,9",SRV,0.00022
"4,9",SZC,0.05736
"4,9",CEN,0.73111
"4,8",CET,0.4281
"4,8",DSE,0.00667
"4,8",CTR,0.00167
"4,8",GRF,0.095
"4,8",EMO,0.0
"4,8",SRV,0.0
"4,8",SZC,0.045
"4,8",CEN,0.42357
"4,7",DSE,0.00102
"4,7",CTR,0.00102
"4,7",GRF,0.04602
"4,7",EMO,0.00269
"4,7",SRV,0.00019
"4,7",SZC,0.03619
"4,7",CEN,0.91286
"4,6",CTR,0.0045
"4,6",GRF,0.0445
"4,6",EMO,0.0045
"4,6",SRV,0.00117
"4,6",SZC,0.03867
"4,6",CEN,0.90667
"4,5",GRF,0.085
"4,5",EMO,0.0025
"4,5",SRV,0.0025
"4,5",SZC,0.0625
"4,5",CEN,0.8475
"4,4",EMO,0.0
"4,4",SRV,0.0
"4,4",SZC,0.0
"4,4",CEN,1.0
